Time,PM1,PM25,PM10,Temperature,Humidity
2020-02-04T03:35:06,34,54,67,30.6,70
2020-02-04T03:40:07,34,54,68,30.7,70
2020-02-04T03:45:07,33,53,67,30.7,70
2020-02-04T03:50:07,33,53,68,30.7,70
2020-02-04T03:55:06,34,54,68,30.6,69
2020-02-04T04:00:06,33,53,66,30.6,69
2020-02-04T04:05:06,33,53,67,30.6,70
2020-02-04T04:10:06,33,54,67,30.6,69
2020-02-04T04:15:06,33,52,65,30.6,69
2020-02-04T04:20:06,34,53,67,30.6,69
2020-02-04T04:25:06,33,53,66,30.6,69
2020-02-04T04:30:06,33,53,67,30.6,69
2020-02-04T04:35:07,33,52,65,30.6,69
2020-02-04T04:40:06,32,52,65,30.6,69
2020-02-04T04:45:07,33,53,66,30.6,69
2020-02-04T04:50:06,32,52,66,30.6,69
2020-02-04T04:55:07,33,52,66,30.6,69
2020-02-04T05:00:06,33,56,69,30.6,69
2020-02-04T05:05:06,34,55,68,30.6,68
2020-02-04T05:10:06,34,56,70,30.6,68
2020-02-04T05:15:07,33,53,66,30.6,68
2020-02-04T05:20:06,34,54,68,30.6,68
2020-02-04T05:25:06,33,54,68,30.7,68
2020-02-04T05:30:06,32,51,65,30.6,68
2020-02-04T05:35:06,33,54,67,30.6,68
2020-02-04T05:40:06,33,53,67,30.6,68
2020-02-04T05:45:06,33,55,67,30.6,68
2020-02-04T05:50:06,34,53,66,30.6,68
2020-02-04T05:55:06,33,54,66,30.6,68
2020-02-04T06:00:06,34,53,67,30.6,68
2020-02-04T06:05:07,34,54,68,30.6,68
2020-02-04T06:10:07,33,53,66,30.6,68
2020-02-04T06:15:07,34,47,62,30.6,68
2020-02-04T06:20:07,34,54,67,30.6,68
2020-02-04T06:25:07,33,53,67,30.6,68
2020-02-04T06:30:06,34,55,67,30.6,68
2020-02-04T06:35:07,34,55,68,30.6,68
2020-02-04T06:40:06,33,54,68,30.5,68
2020-02-04T06:45:06,34,55,68,30.5,68
2020-02-04T06:50:06,34,54,68,30.6,68
2020-02-04T06:55:06,35,56,70,30.6,68
2020-02-04T07:00:06,34,56,68,30.6,68
2020-02-04T07:05:06,34,55,68,30.5,68
2020-02-04T07:10:06,34,54,67,30.6,68
2020-02-04T07:15:06,34,55,68,30.5,68
2020-02-04T07:20:06,34,56,69,30.6,68
2020-02-04T07:25:06,33,55,68,30.6,67
2020-02-04T07:30:07,34,54,68,30.6,67
2020-02-04T07:35:06,34,55,69,30.5,67
2020-02-04T07:40:06,34,57,70,30.6,66
2020-02-04T07:45:06,34,54,68,30.6,66
2020-02-04T07:50:06,35,59,70,30.6,66
2020-02-04T07:55:07,35,56,70,30.6,66
2020-02-04T08:00:06,34,54,67,30.6,66
2020-02-04T08:05:06,34,56,68,30.6,66
2020-02-04T08:10:06,34,55,68,30.7,65
2020-02-04T19:10:15,28,44,54,31.8,64
2020-02-04T19:15:15,29,47,57,31.7,64
2020-02-04T19:20:15,30,47,58,31.6,64
2020-02-04T19:25:15,29,46,57,31.5,65
2020-02-04T19:30:15,27,44,55,31.5,65
2020-02-04T19:35:15,29,47,59,31.4,65
2020-02-04T19:40:15,28,44,55,31.3,65
2020-02-04T19:45:15,28,45,57,31.2,65
2020-02-04T19:50:15,28,44,53,31.2,65
2020-02-04T19:55:15,29,46,57,31.2,65
2020-02-04T20:00:15,28,46,59,31.2,66
2020-02-04T20:05:15,29,46,58,31.1,66
2020-02-04T20:10:15,29,46,57,31.1,66
2020-02-04T20:15:15,29,46,58,31,66
2020-02-04T20:20:15,29,46,58,31,67
2020-02-04T20:25:15,30,46,57,31,67
2020-02-04T20:30:15,29,47,58,31,67
2020-02-04T20:35:15,29,47,59,30.9,67
2020-02-04T20:40:15,28,45,57,30.9,67
2020-02-04T20:45:15,29,47,58,30.9,67
2020-02-04T20:50:14,29,46,59,30.8,67
2020-02-04T20:55:14,29,46,57,30.8,67
2020-02-04T21:00:14,28,45,56,30.8,67
2020-02-04T21:05:15,28,47,59,30.8,67
2020-02-04T21:10:14,29,45,55,30.8,68
2020-02-04T21:15:15,28,46,58,30.7,68
2020-02-04T21:20:15,29,46,58,30.7,68
2020-02-04T21:25:15,29,46,57,30.7,67
2020-02-04T21:30:15,29,46,58,30.7,68
2020-02-04T21:35:15,28,46,57,30.6,67
2020-02-04T21:40:15,28,46,58,30.6,67
2020-02-04T21:45:14,27,43,52,30.7,67
2020-02-04T21:50:15,28,46,57,30.6,67
2020-02-04T21:55:15,28,45,56,30.7,67
2020-02-04T22:00:15,28,45,57,30.6,67
2020-02-04T22:05:15,27,45,56,30.6,68
2020-02-04T22:10:16,28,44,55,30.6,67
2020-02-04T22:15:16,28,47,59,30.6,68
2020-02-04T22:20:16,28,45,56,30.6,68
2020-02-04T22:25:16,28,46,56,30.6,68
2020-02-04T22:30:16,28,45,56,30.6,68
2020-02-04T22:35:16,28,46,58,30.6,68
2020-02-04T22:40:16,28,46,57,30.6,68
2020-02-04T22:45:15,27,45,57,30.6,68
2020-02-04T22:50:16,28,45,56,30.6,68
2020-02-04T22:55:16,28,46,58,30.6,68
2020-02-04T23:00:16,28,47,60,30.6,68
2020-02-04T23:05:16,28,45,55,30.5,68
2020-02-04T23:10:16,29,47,59,30.5,68
2020-02-04T23:15:15,28,46,57,30.5,68
2020-02-04T23:20:16,29,46,57,30.5,68
2020-02-04T23:25:16,29,46,57,30.5,68
2020-02-04T23:30:15,28,45,57,30.4,68
2020-02-04T23:35:15,29,46,57,30.4,68
2020-02-04T23:40:16,28,44,56,30.4,68
2020-02-04T23:45:16,29,45,56,30.4,68
2020-02-04T23:50:16,28,45,56,30.4,68
2020-02-04T23:55:15,27,45,55,30.4,68
2020-02-05T00:00:16,28,44,54,30.4,68
2020-02-05T00:05:16,28,45,56,30.4,68
2020-02-05T00:10:15,28,43,53,30.4,68
2020-02-05T00:15:16,28,45,54,30.4,68
2020-02-05T00:20:15,28,45,55,30.4,68
2020-02-05T00:25:16,28,46,57,30.4,68
2020-02-05T00:30:16,27,43,53,30.4,68
2020-02-05T00:35:16,27,42,51,30.4,68
2020-02-05T00:40:16,27,44,54,30.3,68
2020-02-05T00:45:15,27,44,55,30.4,68
2020-02-05T00:50:16,27,43,52,30.4,68
2020-02-05T00:55:16,27,44,54,30.4,68
2020-02-05T01:00:16,28,44,54,30.3,68
2020-02-05T01:05:16,27,43,54,30.3,69
2020-02-05T01:10:16,27,43,53,30.3,69
2020-02-05T01:15:16,27,44,54,30.3,69
2020-02-05T01:20:16,27,43,53,30.3,69
2020-02-05T01:25:16,26,42,51,30.3,69
2020-02-05T01:30:16,27,43,53,30.3,69
2020-02-05T01:35:16,26,41,51,30.3,69
2020-02-05T01:40:16,27,43,54,30.3,68
2020-02-05T01:45:16,26,41,50,30.2,68
2020-02-05T01:50:16,27,43,53,30.3,68
2020-02-05T01:55:16,26,41,51,30.3,69
2020-02-05T02:00:16,26,42,52,30.2,68
2020-02-05T02:05:16,26,42,52,30.2,68
2020-02-05T02:10:16,26,41,51,30.2,68
2020-02-05T02:15:16,26,42,52,30.2,68
2020-02-05T02:20:16,26,42,52,30.1,68
2020-02-05T02:25:16,26,42,51,30.1,68
2020-02-05T02:30:16,26,42,52,30.1,68
2020-02-05T02:35:16,26,41,51,30.1,68
2020-02-05T02:40:16,27,43,53,30.1,68
2020-02-05T02:45:16,26,42,51,30.1,68
2020-02-05T02:50:16,25,40,49,30.1,68
2020-02-05T02:55:16,26,41,50,30.2,68
2020-02-05T03:00:16,26,41,51,30.2,68
2020-02-05T03:05:16,26,41,50,30.1,68
2020-02-05T03:10:16,26,42,53,30.1,68
2020-02-05T03:15:16,26,41,51,30.2,68
2020-02-05T03:20:16,24,39,47,30.1,68
2020-02-05T03:25:15,25,40,49,30.1,68
2020-02-05T03:30:16,25,39,47,30.2,68
2020-02-05T03:35:16,26,40,49,30.1,68
2020-02-05T03:40:16,24,40,48,30.1,68
2020-02-05T03:45:16,25,41,50,30.1,68
2020-02-05T03:50:16,25,40,48,30.1,68
2020-02-05T03:55:16,25,41,49,30.1,68
2020-02-05T04:00:16,25,41,50,30.1,68
2020-02-05T04:05:16,25,40,48,30.1,69
2020-02-05T04:10:16,25,39,47,30.1,69
2020-02-05T04:15:16,24,38,46,30.1,69
2020-02-05T04:20:16,24,40,48,30.1,69
2020-02-05T04:25:16,25,40,49,30.1,69
2020-02-05T04:30:15,25,39,46,30.1,69
2020-02-05T04:35:15,25,40,49,30.1,69
2020-02-05T04:40:16,24,39,48,30.1,69
2020-02-05T04:45:15,24,38,46,30.1,69
2020-02-05T04:50:15,25,40,50,30,69
2020-02-05T04:55:15,24,39,47,30,69
2020-02-05T05:00:16,24,39,47,30,70
2020-02-05T05:05:16,25,40,49,30,69
2020-02-05T05:10:16,25,40,49,30.1,69
2020-02-05T05:15:16,25,38,47,30.1,69
2020-02-05T05:20:16,26,41,49,30.1,69
2020-02-05T05:25:16,25,40,50,30.1,69
2020-02-05T05:30:16,25,39,47,30.1,70
2020-02-05T05:35:16,24,40,48,30.1,70
2020-02-05T05:40:16,24,39,47,30.1,70
2020-02-05T05:45:15,25,39,48,30,70
2020-02-05T05:50:15,25,40,50,30.1,70
2020-02-05T05:55:16,25,39,49,30.1,70
2020-02-05T06:00:16,24,40,48,30,70
2020-02-05T06:05:16,24,39,48,30,70
2020-02-05T06:10:15,25,39,48,30,70
2020-02-05T06:15:16,25,41,51,30,70
2020-02-05T06:20:16,24,39,48,30,70
2020-02-05T06:25:15,25,41,50,30,70
2020-02-05T06:30:16,25,40,47,30.1,70
2020-02-05T06:35:16,26,41,51,30.1,70
2020-02-05T06:40:16,26,42,51,30.1,69
2020-02-05T06:45:16,27,42,51,30.1,70
2020-02-05T06:50:15,27,43,53,30.1,69
2020-02-05T06:55:16,26,42,51,30.1,69
2020-02-05T07:00:16,27,43,52,30.1,69
2020-02-05T07:05:15,27,43,54,30.1,69
2020-02-05T07:10:16,26,41,51,30.1,69
2020-02-05T07:15:16,27,42,52,30.1,68
2020-02-05T07:20:16,26,41,52,30.1,69
2020-02-05T07:25:16,26,41,51,30.1,69
2020-02-05T07:30:16,26,42,53,30.1,69
2020-02-05T07:35:16,27,44,53,30.1,69
2020-02-05T07:40:15,27,42,53,30.1,69
2020-02-05T07:45:16,27,42,53,30.1,69
2020-02-05T07:50:15,28,45,56,30.1,68
2020-02-05T07:55:16,27,44,57,30.1,68
2020-02-05T08:00:16,27,43,54,30.2,68
2020-02-05T08:05:16,28,45,56,30.2,68
2020-02-05T08:10:16,29,46,57,30.3,67
2020-02-05T08:15:16,28,44,55,30.2,67
2020-02-05T08:20:16,28,44,55,30.3,67
2020-02-05T08:25:16,28,44,54,30.3,66
2020-02-05T08:30:16,27,43,52,30.3,66
2020-02-05T08:35:16,28,44,54,30.2,65
2020-02-05T08:40:16,28,45,55,30.3,66
2020-02-05T08:45:16,27,42,52,30.3,65
2020-02-05T08:50:16,27,43,53,30.3,65
2020-02-05T08:55:15,27,44,54,30.4,65
2020-02-05T09:00:15,27,44,54,30.3,65
2020-02-05T09:05:15,27,43,52,30.4,65
2020-02-05T09:10:15,27,43,52,30.4,65
2020-02-05T09:15:15,27,42,51,30.4,65
2020-02-05T09:20:15,27,43,53,30.5,64
2020-02-05T09:25:15,28,43,53,30.5,64
2020-02-05T09:30:16,28,45,55,30.6,63
2020-02-05T09:35:15,28,44,55,30.6,62
2020-02-05T09:40:15,28,45,55,30.6,61
2020-02-05T09:45:16,27,44,53,30.6,61
2020-02-05T09:50:16,28,44,54,30.6,61
2020-02-05T09:55:16,28,44,55,30.7,61
2020-02-05T10:00:15,27,43,54,30.6,61
2020-02-05T10:05:16,27,43,52,30.7,62
2020-02-05T10:10:16,28,44,56,30.7,62
2020-02-05T10:15:15,26,42,51,30.8,63
2020-02-05T10:20:16,29,44,55,30.8,61
2020-02-05T10:25:16,28,45,56,30.8,62
2020-02-05T10:30:16,27,45,56,30.9,61
2020-02-05T10:35:16,28,44,55,31,61
2020-02-05T10:40:16,27,43,53,30.9,62
2020-02-05T10:45:16,28,44,54,31,61
2020-02-05T10:50:16,28,45,55,31,61
2020-02-05T10:55:15,27,44,54,31,62
2020-02-05T11:00:15,27,42,52,31,62
2020-02-05T11:05:15,27,43,53,31.1,62
2020-02-05T11:10:15,27,43,53,31.1,61
2020-02-05T11:15:15,28,45,55,31.2,61
2020-02-05T11:20:16,28,44,53,31.2,61
2020-02-05T11:25:15,28,44,55,31.2,61
2020-02-05T11:30:15,29,45,57,31.2,59
2020-02-05T11:35:16,29,46,57,31.3,60
2020-02-05T11:40:15,29,45,56,31.3,59
2020-02-05T11:45:15,30,46,57,31.4,59
2020-02-05T11:50:15,29,46,57,31.4,59
2020-02-05T11:55:15,29,46,58,31.5,58
2020-02-05T12:00:15,30,46,58,31.5,57
2020-02-05T12:05:15,29,46,57,31.5,58
2020-02-05T12:10:16,30,47,59,31.6,57
2020-02-05T12:15:16,30,47,57,31.6,57
2020-02-05T12:20:16,28,44,55,31.6,58
2020-02-05T12:25:15,29,46,56,31.7,58
2020-02-05T12:30:15,29,45,55,31.8,57
2020-02-05T12:35:16,28,44,55,31.7,58
2020-02-05T12:40:15,29,45,56,31.8,56
2020-02-05T12:45:15,29,47,58,31.8,56
2020-02-05T12:50:16,27,44,53,31.8,57
2020-02-05T12:55:16,28,44,54,31.9,57
2020-02-05T13:00:16,28,44,54,31.9,57
2020-02-05T13:05:16,30,47,58,31.9,56
2020-02-05T13:10:15,29,45,56,31.9,55
2020-02-05T13:15:15,29,45,55,32,53
2020-02-05T13:20:15,27,43,52,32,56
2020-02-05T13:25:15,27,42,52,32.1,58
2020-02-05T13:30:15,26,42,51,32.1,58
2020-02-05T13:35:15,27,43,52,32.1,58
2020-02-05T13:40:16,33,40,51,32.1,57
2020-02-05T13:45:16,27,43,52,32.1,57
2020-02-05T13:50:16,27,42,50,32.2,58
2020-02-05T13:55:16,27,43,53,32.2,58
2020-02-05T14:00:15,28,44,55,32.2,57
2020-02-05T14:05:16,29,44,54,32.2,56
2020-02-05T14:10:15,28,43,54,32.2,56
2020-02-05T14:15:15,27,44,55,32.3,56
2020-02-05T14:20:15,28,44,55,32.4,57
2020-02-05T14:25:15,29,46,56,32.4,55
2020-02-05T14:30:15,30,45,56,32.4,54
2020-02-05T14:35:15,29,45,56,32.4,55
2020-02-05T14:40:16,30,47,58,32.5,54
2020-02-05T14:45:15,29,47,58,32.5,54
2020-02-05T14:50:16,29,46,58,32.5,55
2020-02-05T14:55:16,30,47,59,32.5,54
2020-02-05T15:00:15,30,47,59,32.6,54
2020-02-05T15:05:15,30,46,58,32.6,54
2020-02-05T15:10:15,30,48,59,32.6,54
2020-02-05T15:15:15,29,46,58,32.7,55
2020-02-05T15:20:15,29,46,57,32.7,55
2020-02-05T15:25:15,30,48,59,32.7,54
2020-02-05T15:30:16,30,48,61,32.7,54
2020-02-05T15:35:15,31,47,59,32.8,55
2020-02-05T15:40:16,29,46,59,32.8,55
2020-02-05T15:45:16,29,46,59,32.8,55
2020-02-05T15:50:15,29,46,56,32.8,55
2020-02-05T15:55:15,29,46,57,32.8,55
2020-02-05T16:00:15,28,45,58,32.7,55
2020-02-05T16:05:15,29,46,56,32.7,55
2020-02-05T16:10:15,28,45,56,32.7,56
2020-02-05T16:15:15,27,44,54,32.7,56
2020-02-05T16:20:16,28,44,53,32.7,56
2020-02-05T16:25:15,27,43,53,32.7,56
2020-02-05T16:30:16,27,43,52,32.7,56
2020-02-05T16:35:15,27,43,53,32.7,56
2020-02-05T16:40:16,26,41,50,32.6,57
2020-02-05T16:45:15,25,41,50,32.7,57
2020-02-05T16:50:15,26,40,49,32.6,57
2020-02-05T16:55:15,25,40,48,32.6,57
2020-02-05T17:00:15,24,39,49,32.5,58
2020-02-05T17:05:15,24,39,48,32.4,59
2020-02-05T17:10:16,23,38,46,32.3,59
2020-02-05T17:15:15,22,35,43,32.2,60
2020-02-05T17:20:16,23,36,43,32.2,60
2020-02-05T17:25:15,23,36,43,32.1,61
2020-02-05T17:30:15,22,34,39,32,62
2020-02-05T17:35:15,21,33,38,31.9,62
2020-02-05T17:40:15,22,35,42,31.9,62
2020-02-05T17:45:15,22,35,40,31.9,61
2020-02-05T17:50:15,22,36,42,31.9,62
2020-02-05T17:55:15,20,32,37,31.8,63
2020-02-05T18:00:15,21,34,40,31.7,63
2020-02-05T18:05:16,21,33,38,31.6,63
2020-02-05T18:10:16,21,33,37,31.6,63
2020-02-05T18:15:16,20,32,37,31.6,64
2020-02-05T18:20:15,21,34,41,31.5,64
2020-02-05T18:25:16,21,34,38,31.5,63
2020-02-05T18:30:15,20,32,38,31.4,64
2020-02-05T18:35:16,21,32,36,31.4,64
2020-02-05T18:40:15,19,32,36,31.4,64
2020-02-05T18:45:15,18,30,34,31.3,64
2020-02-05T18:50:15,19,30,33,31.3,64
2020-02-05T18:55:15,18,29,32,31.3,64
2020-02-05T19:00:15,17,27,30,31.2,63
2020-02-05T19:05:16,18,29,31,31.2,63
2020-02-05T19:10:15,18,29,32,31.2,64
2020-02-05T19:15:16,18,29,31,31.2,64
2020-02-05T19:20:15,18,28,31,31.1,64
2020-02-05T19:25:15,17,26,28,31.1,64
2020-02-05T19:30:16,17,27,31,31.1,64
2020-02-05T19:35:15,18,27,32,31.1,65
2020-02-05T19:40:15,19,29,32,31.1,65
2020-02-05T19:45:15,19,29,33,31.1,65
2020-02-05T19:50:15,18,27,29,31,65
2020-02-05T19:55:15,17,29,30,31.1,65
2020-02-05T20:00:15,18,29,33,31,65
2020-02-05T20:05:15,18,29,30,31,66
2020-02-05T20:10:15,19,30,33,31,66
2020-02-05T20:15:15,19,28,33,31.1,66
2020-02-05T20:20:15,18,30,32,31.1,66
2020-02-05T20:25:15,19,29,32,31.1,66
2020-02-05T20:30:16,19,31,35,31.1,66
2020-02-05T20:35:16,19,29,32,31,66
2020-02-05T20:40:15,20,32,35,31,66
2020-02-05T20:45:15,19,30,33,31,67
2020-02-05T20:50:16,19,31,36,31,67
2020-02-05T20:55:15,20,32,37,31,67
2020-02-05T21:00:15,20,31,35,30.9,67
2020-02-05T21:05:15,19,31,33,30.9,67
2020-02-05T21:10:15,20,31,35,30.9,67
2020-02-05T21:15:15,20,33,39,30.9,67
2020-02-05T21:20:15,19,30,33,30.9,67
2020-02-05T21:25:15,20,31,35,30.9,68
2020-02-05T21:30:15,20,31,36,30.9,67
2020-02-05T21:35:15,20,30,34,30.8,67
2020-02-05T21:40:15,21,32,38,30.8,67
2020-02-05T21:45:15,21,33,37,30.8,67
2020-02-05T21:50:15,21,33,37,30.8,67
2020-02-05T21:55:15,22,35,40,30.8,67
2020-02-05T22:00:15,21,32,37,30.8,67
2020-02-05T22:05:15,21,32,38,30.8,67
2020-02-05T22:10:15,21,33,38,30.8,67
2020-02-05T22:15:15,21,32,37,30.8,67
2020-02-05T22:20:15,21,32,36,30.8,67
2020-02-05T22:25:15,20,33,37,30.8,67
2020-02-05T22:30:15,20,32,37,30.8,67
2020-02-05T22:35:15,20,30,34,30.8,67
2020-02-05T22:40:15,20,32,34,30.8,67
2020-02-05T22:45:15,20,31,36,30.8,67
2020-02-05T22:50:15,21,33,40,30.8,67
2020-02-05T22:55:16,20,32,36,30.7,67
2020-02-05T23:00:15,21,33,36,30.7,67
2020-02-05T23:05:15,20,30,34,30.7,68
2020-02-05T23:10:15,19,30,33,30.7,68
2020-02-05T23:15:15,20,30,34,30.7,68
2020-02-05T23:20:15,20,31,34,30.7,68
2020-02-05T23:25:15,19,32,38,30.7,68
2020-02-05T23:30:15,20,32,38,30.7,68
2020-02-05T23:35:15,20,31,34,30.8,68
2020-02-05T23:40:15,20,31,36,30.7,68
2020-02-05T23:45:15,19,29,32,30.7,68
2020-02-05T23:50:15,20,30,34,30.7,68
2020-02-05T23:55:15,20,30,32,30.7,68
2020-02-06T00:00:15,20,31,36,30.6,68
2020-02-06T00:05:15,20,32,39,30.6,68
2020-02-06T00:10:15,18,28,29,30.7,68
2020-02-06T00:15:15,19,30,33,30.6,68
2020-02-06T00:20:15,19,30,34,30.7,68
2020-02-06T00:25:15,18,29,32,30.6,68
2020-02-06T00:30:14,18,29,31,30.6,68
2020-02-06T00:35:15,18,28,32,30.6,69
2020-02-06T01:01:21,19,29,33,30.5,69
2020-02-06T01:06:20,19,29,33,30.5,69
2020-02-06T01:11:20,19,30,34,30.5,69
2020-02-06T01:16:20,18,30,34,30.5,69
2020-02-06T01:21:20,19,30,36,30.5,69
2020-02-06T01:26:20,18,27,31,30.6,69
2020-02-06T01:31:20,19,29,32,30.5,69
2020-02-06T01:36:20,18,27,31,30.5,69
2020-02-06T01:41:20,18,26,28,30.6,69
2020-02-06T01:46:19,16,26,29,30.6,69
2020-02-06T01:51:20,17,27,30,30.6,69
2020-02-06T01:56:19,16,27,31,30.5,69
2020-02-06T02:01:20,17,27,28,30.5,69
2020-02-06T02:06:20,17,26,29,30.6,69
2020-02-06T02:11:20,17,26,30,30.5,69
2020-02-06T02:16:20,16,26,28,30.4,69
2020-02-06T02:21:20,17,28,30,30.4,69
2020-02-06T02:26:20,16,25,28,30.4,69
2020-02-06T02:31:20,16,24,27,30.4,69
2020-02-06T02:36:20,17,26,31,30.4,69
2020-02-06T02:48:22,16,25,26,30.4,69
2020-02-06T02:53:21,16,26,28,30.4,69
2020-02-06T02:58:22,17,26,28,30.4,69
2020-02-06T03:03:22,16,26,29,30.4,69
2020-02-06T03:08:22,16,24,27,30.4,69
2020-02-06T03:13:21,15,23,25,30.4,69
2020-02-06T03:18:21,16,25,26,30.4,69
2020-02-06T03:23:21,16,26,28,30.4,69
2020-02-06T03:28:22,15,24,26,30.4,69
2020-02-06T03:33:22,14,24,26,30.4,69
2020-02-06T03:38:21,15,24,27,30.4,69
2020-02-06T03:43:21,17,26,28,30.3,69
2020-02-06T03:48:22,16,26,30,30.3,69
2020-02-06T03:53:22,15,24,27,30.2,70
2020-02-06T03:58:22,16,25,27,30.2,70
2020-02-06T04:03:22,17,27,30,30.2,70
2020-02-06T04:08:22,15,26,28,30.2,70
2020-02-06T04:13:22,17,27,30,30.2,70
2020-02-06T04:18:22,14,25,27,30.1,70
2020-02-06T04:23:21,16,26,28,30.1,70
2020-02-06T04:28:21,15,26,29,30.1,70
2020-02-06T04:33:21,16,25,28,30.1,70
2020-02-06T04:38:22,15,24,26,30.1,70
2020-02-06T04:43:22,15,25,26,30.1,70
2020-02-06T04:48:21,15,23,25,30.1,70
2020-02-06T04:53:21,15,25,28,30.2,70
2020-02-06T04:58:21,15,23,26,30.1,71
2020-02-06T05:03:21,16,26,29,30.1,71
2020-02-06T05:08:21,16,24,26,30.1,71
2020-02-06T05:13:22,16,26,28,30.1,72
2020-02-06T05:18:21,16,26,28,30.1,72
2020-02-06T05:23:22,17,26,28,30.1,72
2020-02-06T05:28:22,17,27,31,30.1,73
2020-02-06T05:33:21,17,26,28,30.1,73
2020-02-06T05:38:21,17,27,30,30.1,73
2020-02-06T05:43:22,17,27,29,30.2,73
2020-02-06T05:48:22,16,26,30,30.1,73
2020-02-06T05:53:22,17,29,31,30.1,73
2020-02-06T05:58:22,16,27,29,30.1,73
2020-02-06T06:03:22,16,27,31,30.1,73
2020-02-06T06:08:22,17,26,28,30.1,73
2020-02-06T06:13:21,15,25,27,30,73
2020-02-06T06:18:21,17,26,28,30,73
2020-02-06T06:23:22,17,26,29,30,73
2020-02-06T06:28:21,17,27,29,30,73
2020-02-06T06:33:21,15,23,25,30,73
2020-02-06T06:38:21,17,25,27,30,73
2020-02-06T06:43:21,16,27,30,30,73
2020-02-06T06:48:22,17,25,27,30,72
2020-02-06T06:53:22,16,27,29,30,72
2020-02-06T06:58:21,17,26,29,30,72
2020-02-06T07:03:21,18,28,30,29.9,72
2020-02-06T07:08:22,17,27,29,29.9,72
2020-02-06T07:13:21,17,27,30,29.8,73
2020-02-06T07:18:21,17,27,29,29.9,73
2020-02-06T07:23:22,17,27,29,29.8,73
2020-02-06T07:28:22,17,27,30,29.8,73
2020-02-06T07:33:21,16,27,28,29.9,73
2020-02-06T07:38:21,18,29,31,29.9,72
2020-02-06T07:43:21,18,28,31,29.9,72
2020-02-06T07:48:21,18,29,32,29.9,72
2020-02-06T07:53:21,19,29,31,29.9,72
2020-02-06T07:58:21,18,28,31,30,72
2020-02-06T08:03:21,19,30,33,30,72
2020-02-06T08:08:21,19,29,32,29.9,71
2020-02-06T08:13:22,18,28,31,29.9,71
2020-02-06T08:18:22,18,29,31,29.8,71
2020-02-06T08:23:21,19,30,33,29.8,71
2020-02-06T08:28:21,19,29,33,29.8,71
2020-02-06T08:33:21,18,29,33,29.9,71
2020-02-06T08:38:21,20,33,36,29.8,71
2020-02-06T08:43:21,18,29,34,29.9,71
2020-02-06T08:48:21,19,29,32,29.9,71
2020-02-06T08:53:22,19,30,32,29.9,71
2020-02-06T08:58:22,19,30,33,30,71
2020-02-06T09:03:21,19,30,35,30,70
2020-02-06T09:08:21,20,32,36,30,71
2020-02-06T09:13:21,21,28,27,30.1,70
2020-02-06T09:18:22,20,33,40,30.1,71
2020-02-06T09:23:21,20,32,36,30.2,70
2020-02-06T09:28:21,22,36,45,30.3,70
2020-02-06T09:33:21,20,31,35,30.3,69
2020-02-06T09:38:21,21,32,37,30.4,70
2020-02-06T09:43:21,21,34,40,30.5,69
2020-02-06T09:48:21,21,32,36,30.6,68
2020-02-06T09:53:21,21,33,39,30.6,67
2020-02-06T09:58:22,21,32,37,30.6,67
2020-02-06T10:03:22,22,33,39,30.6,67
2020-02-06T10:08:21,22,35,42,30.5,66
2020-02-06T10:13:22,22,34,40,30.5,66
2020-02-06T10:18:22,22,34,41,30.5,66
2020-02-06T10:23:21,23,36,41,30.6,66
2020-02-06T10:28:21,22,34,40,30.7,66
2020-02-06T10:33:21,24,37,45,30.7,66
2020-02-06T10:38:21,22,35,43,30.7,65
2020-02-06T10:43:22,24,38,47,30.7,65
2020-02-06T10:48:22,23,37,44,30.8,64
2020-02-06T10:53:22,24,38,45,30.8,64
2020-02-06T10:58:21,24,38,46,30.9,64
2020-02-06T11:03:21,23,38,46,31,64
2020-02-06T11:08:21,23,37,43,31,64
2020-02-06T11:13:21,22,35,41,31,64
2020-02-06T11:18:22,24,37,46,31.1,63
2020-02-06T11:23:21,23,36,43,31.1,63
2020-02-06T11:28:21,23,37,44,31.2,63
2020-02-06T11:33:22,25,38,45,31.2,64
2020-02-06T11:38:21,23,36,44,31.2,63
2020-02-06T11:43:21,23,35,42,31.3,63
2020-02-06T11:48:21,22,35,42,31.3,63
2020-02-06T11:53:21,23,36,42,31.3,64
2020-02-06T11:58:21,22,37,45,31.4,64
2020-02-06T12:03:22,23,37,44,31.4,63
2020-02-06T12:08:21,25,38,44,31.4,62
2020-02-06T12:13:22,25,38,47,31.5,62
2020-02-06T12:18:21,25,38,46,31.5,62
2020-02-06T12:23:22,24,39,46,31.5,61
2020-02-06T12:28:21,26,41,49,31.6,61
2020-02-06T12:33:21,24,38,47,31.6,60
2020-02-06T12:38:22,26,40,49,31.7,61
2020-02-06T12:43:22,26,41,51,31.7,61
2020-02-06T12:48:21,25,39,48,31.8,60
2020-02-06T12:53:21,27,42,50,31.8,60
2020-02-06T12:58:22,25,38,46,31.8,60
2020-02-06T13:03:21,25,39,47,31.8,60
2020-02-06T13:08:21,26,40,48,31.9,61
2020-02-06T13:13:22,25,38,45,31.9,60
2020-02-06T13:18:21,24,39,48,32,61
2020-02-06T13:23:21,25,38,46,32,60
2020-02-06T13:28:21,26,39,49,32,59
2020-02-06T13:33:21,25,39,47,32.1,59
2020-02-06T13:38:21,25,39,47,32.1,60
2020-02-06T13:43:21,25,39,47,32.2,59
2020-02-06T13:48:21,24,39,48,32.2,59
